,DATA.906792,DATA.924110,DATA.905947,DATA.905975,DATA.905939,DATA.905936,DATA.905974,DATA.909698,DATA.910903,DATA.905976,DATA.905977,DATA.909255,DATA.905961,DATA.905991,DATA.905978,DATA.1240202,DATA.1240197,DATA.909256,DATA.905969,DATA.909264,DATA.905964,DATA.1330935,DATA.905958,DATA.905982,DATA.1299075,DATA.905959,DATA.905981,DATA.909755,DATA.905946,DATA.905956,DATA.905962,DATA.905945,DATA.905983,DATA.687586,DATA.905954,DATA.905950,DATA.905963,DATA.906793,DATA.905951,DATA.905935,DATA.1240128,DATA.905949,DATA.684052,DATA.905984,DATA.905973,DATA.905960,DATA.909728,DATA.905965,DATA.905972,DATA.905968,DATA.906804,DATA.905971,DATA.905970,DATA.910851,DATA.905948,DATA.905952,DATA.905937,DATA.907067,DATA.687800,DATA.905967,DATA.905990,DATA.905979,DATA.908443,DATA.905933,DATA.905986,DATA.905942,DATA.905944,DATA.905955,DATA.905957,DATA.1480374,DATA.908123,DATA.905985,DATA.907790,DATA.905940,DATA.1240221,DATA.905980,DATA.907322,DATA.1240172,DATA.905989,DATA.722046,DATA.905941
9103,6.3023569220109295,7.43350319445394,5.631665259897799,7.0414037553469,7.2609302251683605,7.0064912512127195,6.87302518777369,5.98771650670939,6.40516647949047,7.002617517469719,6.070971878342821,4.82512112030405,6.256950001782581,5.82946529609295,6.9140041088437405,6.437600260221389,6.61785988547984,6.65121899673267,6.86341114342738,6.33087944027763,8.31989556973942,4.83926970172873,7.712475304766719,6.71486459705984,6.190896755838901,6.0456798751545096,5.96843334418203,6.407575944352651,6.413115109158991,6.37763876791404,5.766328855379389,6.02163250475889,6.24991425393009,6.91326752846983,6.99553863351415,6.58604500056257,6.18678826235729,6.74008583192695,6.687779980292361,7.46749011356752,6.85964800389683,7.02437054971761,6.22011691241132,7.43077409483548,3.22608216302577,6.83264707274033,7.03728754138198,7.43562913088624,7.17806790946906,5.82282353762566,5.8449339555534,6.8292415347299,6.22669741090944,6.77991622623366,6.56321598315714,7.62943935825803,5.749228578771559,6.60422757590645,6.59533088385525,5.96741987276214,7.03084594008217,7.42633051557436,6.267635525827321,6.72625538295581,6.902950415074639,6.32675211322753,5.92807983845541,7.014990744982259,9.10916398585194,7.39388613725781,6.54806025473503,7.05430056626166,7.32775755736601,7.454280079215809,6.2031062091363,6.910981255379309,7.88112532258209,6.22769285312051,6.7694177796015795,7.394344462520161,7.250579764106099
9129,5.445643119585429,7.026452074746469,6.486980045033059,5.18224605845129,8.218852549256589,6.44923103561628,6.364233929659259,5.667207189077951,6.5422695799619195,5.799189052716041,4.51809164927231,6.143445581303119,5.6589573960639,5.20608314487396,6.891227616419441,7.6800843582768605,7.28737181794011,8.41868343663268,7.35599274350358,5.793266417478041,4.1605778696862,3.05145728027888,6.665944432929501,6.78091479210026,5.6993098367847095,7.19424929565066,6.92963102093482,6.62682153471915,6.7021616396629,5.493751706345121,6.062599486387451,6.1756189739381595,6.557288935590639,7.05095773304703,5.787769482794929,6.946292284268861,6.7545689418335595,5.5034967557150996,7.55384052763988,5.04066352279755,6.2613940739422,6.55669736952317,7.077491357590421,6.46718792719211,6.2839211774018295,6.0049440476312,7.30210108727823,4.8422360472277495,7.78094405613517,6.67495494621161,3.1319355447990502,7.0022061163724505,7.737902845756099,5.7125536568939195,6.436423618249611,5.73167164987545,5.918142876011309,6.095405732563651,7.63030555128707,5.86129392030906,6.591512914832901,6.23873609085475,5.255437155739981,6.96732918712849,6.9349967944344995,4.751799839097179,5.1890222934718695,5.823048386087179,6.5295190291491405,6.53956274468886,7.631415199155691,7.7972114823306,7.3106001405920304,3.3548558275272597,7.1810372202372,6.9788837835488895,4.96739481428641,6.93557673501158,6.56026959828663,6.40988399924571,7.12125077527142
9158,8.24079433609378,9.329436098348392,7.450551335214451,7.95147110487021,7.983099574499549,8.31064952831334,8.106254748075461,8.49734168201136,7.74944573029924,8.015054094429361,5.83944874912274,7.431746824913749,8.694868304005231,8.29707378683401,8.71192405832637,8.15419326746869,7.256174281481299,6.4223452517206105,7.691568887090981,7.6051134871188895,7.74221251444617,6.548739872495741,4.82646638495788,7.98174726153775,7.248245451034441,8.23863543140038,7.82297489883067,8.40636102419219,6.73094028908022,9.267202245674529,7.8807224050155,7.50873219711632,8.55677269345936,7.9959928444007895,7.83608907509263,8.236818071793,7.754752275892759,8.38243893599529,7.634682726846809,8.34197755305254,7.9432627636221,9.403461282062631,6.89036746622712,7.65631144259802,8.66169016347899,7.76132636074045,8.42799470938802,8.92188819923118,8.527566372967499,7.418787780072651,5.98492807421921,8.06872929600707,9.16760902750768,8.22995377155656,8.12882341861196,4.58641606421303,7.74828635366712,8.01261626368883,9.012888853437302,8.960328188934259,8.57864549680826,8.228319528666429,7.679341735922789,8.40945624043611,7.72399256351509,8.16067889436042,6.454253353371709,8.72086941272418,8.42790187372172,7.289652768263429,9.39052856318833,8.40429730081687,8.173791031023951,7.70710280895685,6.86547297045582,8.961734064358302,7.74536356039358,8.557369530262429,8.65329100772449,8.3696049335356,8.73603567948418
9161,7.35745492941928,8.37278941561571,7.024207141079071,8.29266249688863,7.10685790944854,8.665670869325629,7.88868839140198,7.474870545962171,7.29553353692352,7.766498912322309,6.400056771451559,8.69004014015285,7.54419489936897,8.3353881868832,7.15794856563307,7.16449063902286,8.10209953732161,7.49349990718703,7.3538249743504505,7.41389019948111,7.55518746813974,8.08875468567703,7.95306593103657,7.06488214496678,6.354965271089389,6.49649513590959,7.8251771949413005,8.23909890116128,8.50991404757564,7.84633059907993,7.350677133455809,8.236060825377,8.23597016250315,8.03021655725871,7.371042320827231,7.73675979314434,7.390470495227589,8.3334212941023,7.4317166754271105,8.635196862381491,9.12331438554225,7.79263905942791,8.17035961236196,6.87909460247305,7.59274503226474,8.55428476332917,7.190466359082411,8.08019074758966,8.22714978500105,7.93413229428852,7.761025701373019,7.8749530037963895,5.77739749029669,8.79760239540957,7.73135281561073,7.93030299280486,7.00629043777799,7.6050200307854405,8.1172530070092,5.793979510246401,6.82702722982992,8.41637846185513,8.591187403565769,7.35950390294084,7.19398246241295,8.07806353232514,7.3910414209730195,7.848555276737679,7.332523889744491,8.57107767885058,7.488959430415651,7.419683652596871,6.96220345302194,8.73659251562696,7.28076511692925,8.438419850103719,7.708439322322309,7.6447109598646295,8.53354480051857,7.95344168573301,6.930237261624111
9202,8.51456762331224,9.5203341445146,8.39535094398851,8.2155462488531,8.83427315826751,8.959880644076039,9.17949430971836,8.84257728803267,8.383479615760809,7.839456758759691,8.3409868565693,7.98835993629877,7.76470273475887,7.847832013936401,8.05295377654215,8.784319442592231,8.765774234562041,8.1073349605512,8.13144109224605,8.51904020017828,8.58990981762427,9.433573583524849,9.99229935626906,7.79919079201617,8.3494736089519,7.76988467734514,8.10666483005591,8.33166657975292,9.66062967640702,8.36772094027436,8.84180887600329,7.45171191834234,7.984139115878249,8.2448375698628,7.44376877309314,8.84372732351241,8.11122672164472,8.65546597346202,7.893629356087461,7.951711669792419,9.337056219047302,7.983457910333411,8.888380213550962,7.2831620813864895,8.984913735038019,9.38126102680541,7.736705559952589,8.904986795510052,8.65000424727404,8.54271463151662,8.52889878129889,9.40936351814735,7.504759554252661,8.63581624298369,7.15161412583597,9.994383983414119,8.20813799637585,8.19869099438815,8.47697170194726,7.780595104505969,8.76971136952448,9.03528602165453,8.35303185067519,8.33337061364708,8.41345313924172,9.946349709830741,9.42714201391988,8.058378371756131,7.78372473675539,9.56372011952213,8.19424342853175,7.2003828576345805,8.430853433581559,8.55066161572505,8.57023238953383,8.91021147696452,9.35962217462048,8.24245344517376,8.8423586395683,7.870746482086201,8.031558549764009
9231,4.82896325603469,6.061356132068711,4.62482906632861,5.35275965190763,5.535467682073411,5.21245089145752,4.91643910379541,4.57222325962362,4.32443139596504,4.41610509304714,5.648557103747669,4.332927535319991,4.5233078948411105,5.259491618899309,4.72507046493534,4.67028992416612,5.0532223904268605,4.69471833839281,5.34635186470658,5.72738409420611,4.3245603830112005,4.42973728376288,5.15078174989554,5.4532286657203795,4.29172177819139,4.08410703258747,4.51674725451651,4.42186183482772,4.699704125227741,4.30998330926711,4.82998321250129,4.282638127497471,5.511938029218951,5.09012766846118,5.78640989913502,4.56299108373404,4.4359234220421,4.014394300249729,5.57071742005074,4.06925400176408,4.87773554583486,4.43144051834126,5.05092463609808,5.411141555368769,5.68777650427617,4.35461844309954,5.1937108270771395,5.45644811512674,4.702084557417231,5.560429906792151,5.011779096279151,4.97104577717533,5.896685891135781,4.95807411560806,4.82849659904889,5.368644930944139,4.703392176551531,4.42412325802437,5.873909424834171,4.74378961554209,5.44158896010211,4.657035913470099,6.056620717133059,5.213156830188731,5.34629558061083,4.62085365191379,5.89797821502974,4.29876082970429,4.64209883717258,4.44717627103646,4.76231331986281,5.276209916612861,4.0696569888109,5.421970074607319,5.0333744298325405,5.42062529448609,5.11873645369101,5.30890301333015,5.1076509350830595,4.27243036265979,5.469540413907349
9238,7.54425078361361,8.24645543199764,7.87305801725988,7.81401720063752,8.185395723229519,8.47535647363889,8.54267513893213,8.27645333028283,8.15405015889043,8.22258648686069,7.52815213135982,8.7715220579654,8.14732974832744,8.63524135504167,7.67365815533468,9.11430659977247,7.980761204487621,7.26378574878487,8.68559393567945,6.91386736452048,8.206333981125129,8.550214720054571,8.36328695240464,8.07781508692452,7.58470435504063,8.11941855642658,7.41282582435115,7.496206240788879,8.839279978692241,7.49335047433269,8.016722825192831,8.45317665949424,7.86443281521857,7.30937666781983,7.331198907321191,7.922351736433691,7.3578943127914,7.5149306983382305,8.14135907682004,8.63600865692114,8.26631578990087,8.12422407935034,8.167509846184041,7.77582704324104,8.15702701824381,8.7598625893582,7.690608426984509,7.8773459628321305,8.299744788650768,7.568050038117019,8.011463317689099,7.0231596663161096,8.535499198147098,8.180840925317732,6.9087413148216505,8.58728817590168,7.84281791195334,8.05682248790501,8.17948622033988,7.83058331816378,8.49401124114014,8.06991894512131,7.554567325600691,8.64505344791798,8.35279360357176,9.37663475881909,7.891848967556889,7.503983960315519,8.90034811480127,7.776941952418151,7.99308672205189,7.10322879449309,8.09611250605771,7.5025180568093095,7.3516304064353,8.44722993081962,9.142938313973321,8.06462659515805,8.97588635858585,8.38281725850856,8.38852633026003
9265,6.947456102529861,6.199740947647981,6.69207099391683,7.35660284429889,7.52819645474163,7.181817539569741,7.28258831208081,7.37046414622638,7.15317313944882,6.34291153232721,6.63899741616082,6.86967695045415,7.22089585107558,5.683257259900169,6.0388553287534705,6.585272956514849,6.57753804120882,7.704660584081941,6.52173631262825,5.413538034544571,7.443675419598991,7.10197682475491,7.00144350968112,6.46433013625255,6.96154453267782,6.3533660792712405,6.607519205741121,6.4298372611923496,7.3526164743979,6.9593483367118605,6.60208746309309,7.69215514652543,6.324843789422129,6.93138493932081,6.428922442848901,6.3550195597184,6.75015073481776,7.37209972474547,6.987648095115941,6.559694948624999,8.08040676848853,6.752619872054809,6.9134625909117995,6.503421611566321,6.75897587608722,6.53834027929062,6.130521583280059,6.54870792371021,6.851725459222701,6.5243887721366,6.89340644213089,7.459480802648799,6.2263372299206905,7.048988475529129,6.74451398968114,6.77885593040778,6.14469383015754,7.54276731149703,6.661260442508469,6.20679249930108,6.97796798716327,6.8678780398954595,7.19676843769902,7.4944356166486505,6.4390216856116,7.164692648103791,6.421351896742281,7.2538873440869995,7.54797475902545,6.6034356093237605,6.6260472010742,6.48056301357428,7.6743884240983,6.99888047255286,6.949974878580151,6.7533650823209594,7.05330427821118,7.27438261162196,7.092048925013889,7.601725362495331,7.0406802318548705
9302,4.12589881463359,4.55235837345842,3.3683140514848398,4.36125470128485,3.25080511800205,3.76008774208998,4.2582888704659405,4.11458729402873,4.94240203872446,3.9439419153942104,4.33093814316378,4.64952970329142,3.87220405737063,4.692555899565731,4.56498489345241,4.20284060369685,3.40051757041842,3.6266786554714603,3.6309595513776998,3.38543713669018,4.49561645990181,5.1703876003956,3.95828861527292,6.81847693176129,3.61525305983454,3.50250297165388,4.474796921263231,3.3743037961725597,3.36084383019397,4.64221592872151,3.9506768734987996,3.4777063453955095,4.65433029095562,5.85198651541296,5.1095442809342195,3.61948434679903,3.5350937831739504,3.25389539524251,3.45080047347785,3.75441540694269,3.9449178832312595,4.650439402990179,4.229476387974731,6.6271868289260105,4.617105248747871,3.84000492835742,4.67582512683513,3.8834176672330294,3.80443698878156,3.5808753279581,4.07993250039232,3.56766418519696,3.43115733801465,4.60789764784287,5.910250650110821,4.59593979663509,3.6193851524912297,3.7394341994423197,5.047430976369849,3.64228095250395,4.0987685214319,3.8090645242248304,4.656437392095519,3.6457488204634396,4.8827876113054804,3.91881823873277,4.474664333645809,4.08183122853108,6.236297633426571,3.4542437531019106,5.13267197752978,5.1408247051966605,3.44983981639992,3.5453645425015403,3.67151010178123,3.4731210625770803,4.35157469111874,3.53832048024995,3.7235361702372796,4.63090015335055,3.90453220941126
9325,4.841802657493269,5.08273263886987,4.772812292316769,4.4550180911901105,5.0745239567486795,5.4890040373689,5.386076007861919,5.410457359591,4.48086581951033,4.646862626176481,4.6209112803198495,4.3244280144498095,4.53422904035517,5.1763383434826,4.41332245862418,4.6013471528936,4.47728886168366,5.1117059875532,4.85038804111712,4.83121463819182,5.956817956202201,4.92008919830917,5.54489220207543,4.46557858328478,5.480413413674349,4.956787142206339,4.82583581074531,4.881605374667281,5.41045409302255,4.94422891439904,5.430192993182059,5.23753403185219,4.906625069090071,5.14412259941957,5.2461275515736,4.726978044475679,4.3639610670593,5.23253616860592,5.4330580342360495,4.6378030457772805,5.21711194868224,5.26305795572044,4.99207351505836,4.31627197026429,5.35385331738655,4.90825269428528,4.96916296151563,5.1505753144008795,5.3061194210627,4.494024321224621,5.649666342160901,5.04332361170321,4.30007712957236,4.99620759429454,4.28626689004961,5.62435597688105,4.7974260139556195,5.59443576975901,4.57264965750851,4.51815102707388,5.413246757429531,5.45476111495392,4.35595437949707,4.95210255849472,4.52098614804542,5.268420207532619,5.147079854471451,5.08775091213264,4.12103410844503,4.21620375575834,4.1251950905857,4.3890679687564305,4.24733853254869,5.47031950579538,5.29810395407905,4.56022906002238,5.1262669706474195,4.52717540104513,4.89574947605096,5.52150589165805,4.890459747076361
9335,4.05721239886356,5.07178383727392,4.24647963385114,4.04495651972963,3.80564251158337,3.8841390921169703,4.32319236580199,4.37624870789429,4.2003019728214,3.4836633418717597,3.8440356213212596,3.96250661187807,3.76444739529848,3.56440509412535,4.00241677114046,3.3715724240356897,3.55309851386212,3.9973215991981803,3.39017779299673,4.02839201551476,4.82884588010275,4.11973861591963,4.69590219400495,3.53186462000928,4.06095918445401,4.28709490598624,3.690305121166,3.41636216134113,4.42935765051272,3.65828695661235,3.8199178250382997,3.73300682796068,3.6161323321430294,3.93437548984154,3.67138200241272,4.14989769230315,3.80409497105515,3.9520806236101604,4.31299200148477,4.145037899750241,3.89145826952092,3.54796243859002,4.17629242407523,3.5510297922617204,3.95064187591954,3.8102947438206898,4.4360009261963205,4.65124691798434,3.28532626537965,3.6276925441843098,3.8848644937149306,4.31545332134611,4.65770124009131,3.72054620532175,3.4297626285646303,5.07542658466453,4.04157750172831,3.76802641520867,3.6196514124151498,3.68983519850345,3.55934472305758,4.3608836078052,4.25542420659319,3.8252583984684105,3.5330251777772004,4.331566212900141,4.02721671271748,4.3273182196021,3.83268927729322,3.53459932618847,3.5166809619860295,4.1416881908766,4.18088600140714,4.0423422960709,4.403166387425,4.2348692274344,4.52847420521486,3.9224178938194196,3.7169421907139397,4.17449406362919,3.8030555291342205
9365,4.02709419421723,4.2362582454258995,4.0602248055682,3.7194447576997405,3.9539085968658,4.0000744744987795,3.5092299520832904,3.7402688975755094,3.59090146714057,3.7925869011945297,3.42030100297301,3.0519326349364797,3.3891890285404,3.51018837588565,3.9765895571382797,3.6399765433992304,3.6896082618743904,3.8460284597033705,3.6072731509818703,3.7080050157969504,3.47313222974168,3.8594390244127297,4.2203407061345395,4.00717809922544,6.28203835361514,4.11941955785478,3.99561387777085,3.56548335924969,3.813198232306,3.4442665509941,3.4450423190982997,3.46399443172333,3.73274123644031,3.65176473179562,3.6469435523415603,3.93900626029561,3.63634923312078,3.44003840800348,4.14161985266749,3.40070028385777,3.65511028140445,3.56370127584064,4.0023863330730896,3.77701368600241,3.5529428008168,3.53686641911331,3.73541260705841,3.54380297722116,3.75087164615801,3.6413228898486096,3.3796388410588505,3.83074989151537,3.71975093701832,3.8486791573598302,3.9202139570762795,4.10339336850353,3.90206843590509,4.03964596255077,3.4460249295609504,3.3215224911799703,3.46374679274715,3.48789912150262,3.44088699444466,3.95975496465978,3.74118325205655,3.46488968026165,3.755903586123,3.87089881246601,3.6502529315484797,3.3289514902196604,4.28091624062689,4.22490946761231,3.45990889186929,3.6543285008629196,3.77900201895629,3.9188334735913597,5.0288295092584,3.80410961544404,3.7702326064909304,3.36317043537094,3.5023818916744602
9390,7.848218981067589,7.03685149820447,7.572133883071049,7.070628313635829,7.089123227449019,7.812847624896969,7.756622833146441,8.31714502479046,7.23869129772962,7.4156222759522805,7.95469919656731,7.53638252405159,7.78509035943568,8.257138494636349,6.16988471481448,6.97882143823306,7.126798833753001,6.625759445682349,7.43472262465594,7.286123034695,7.67341860505041,6.632079479062231,6.64052309276999,6.55996207699057,7.24837102831614,6.8659504103351106,6.66021970344168,7.046411686501339,7.43330410098851,7.3002156242665,7.31518215788795,7.61463096635051,6.9027085436870195,6.626265454279371,7.45895268790895,7.259596802264731,6.37064054916394,7.650496845930901,6.7224507828148905,6.802552335311769,8.20934448215005,8.27095341132313,7.0944243428129505,6.72721446982918,8.11251943011749,7.7158040467225995,7.07478400154678,7.29661296586942,7.233409966879099,7.96062078417625,8.03386305120684,7.65268427547341,7.556443334075871,7.612702141238019,5.88514763627604,6.93159626043323,7.411277869631539,8.003069548695281,6.12196439172161,7.54291074740705,6.6733809490797995,7.2692121894572495,7.11803025671971,6.5721175508893,6.60939268327618,7.40523124490599,7.14642398616079,6.844962493301309,6.301085091294629,7.43726168778245,6.51767867602594,6.679660174276449,7.138430381004761,7.37622186282583,7.90003047863082,7.404874495613309,8.020241233043011,8.25272042143575,8.12042785757483,8.186992399666751,7.6012320403181795
9415,4.84010032688526,4.32216049974971,6.201086104558151,6.68166240548139,5.29922756847704,5.91254023979619,5.015535409467599,5.31399449456698,6.56108077418269,6.01683130595981,7.063778321282901,8.483469609402269,3.6995476418035698,4.91891333563004,6.1180962472549005,4.13720830110284,5.82686218989097,3.6311644859308303,7.3960968536549005,7.006422209056231,2.63124840990792,4.708043578208611,3.84409439051933,6.01642216273566,3.77826748306498,5.2876913001312404,5.0447424569457,6.67510869032025,3.4933805564419105,7.36015048569854,3.1002087942028997,4.52802977920129,6.82603557966376,7.405987635573,6.9448920507743,6.0713894531497,5.31129261108126,7.58399332447474,6.18194825053125,4.813219949472099,4.92457183609989,5.5975899501635595,5.35409309576767,6.35888726926975,5.0198126538408,5.23235195316018,5.83127355686281,3.63659502467924,6.569659447703541,7.237066900212111,6.08472031232365,5.7509020381135,4.2934320332157005,5.14786107199369,6.43541402427775,3.29393854600056,6.68050678071501,6.51217315221764,5.14548359388089,7.29463920199261,4.311314300727671,7.263521302049531,3.49462739166827,4.51366270546566,6.23693998877018,4.691832366761281,5.7442109527052905,5.89180111937334,7.7617817986393,6.88863431399829,4.9132696251348404,7.69142639162518,4.12785981489444,3.5854636131348503,6.82318614547957,5.728454534100099,4.09901677168903,4.35671151317483,4.40522391150324,4.58739694054354,4.02000041324305
9426,9.57640820124634,9.69879400388265,10.929392432723802,9.85164456506702,9.4232109332653,9.292690827617289,10.1007623044997,9.73716384496604,9.79461897078966,9.79954618308687,9.37545768496077,9.17434115021414,10.265116674312699,9.20461785216576,9.62883767186967,9.12195312595173,8.501265389588799,8.23504332448233,8.5128254184971,8.24865679887213,8.385946415452759,9.84661223495399,8.74149646741183,10.1913708933808,8.99394025813587,9.12436717092545,9.12682815255183,8.98724119101032,9.11118480503382,9.515919301645269,8.8006198982642,9.62637840834847,9.72487983439218,9.04039651634753,8.950070674269641,9.97443318047455,9.78850610265415,10.6843428079064,10.605761196084,9.380397909458038,9.22874714815717,9.7604806703077,8.41532465298389,9.97302280676853,8.25358898774665,8.283428943381809,9.05929776390744,10.154727557207199,9.7354397208008,9.193250258440651,9.02467151715094,9.150378662869368,9.13933841400272,8.73138758816322,10.904520840178199,8.41542215241199,9.22869520396822,9.412938641024029,9.98297270390626,8.822674345852858,8.74234228498974,8.56688628272476,9.97251231641716,9.57355658504088,8.78269098301513,8.11613188201545,8.871680833628,9.55292773673566,9.6223950626044,8.4733136027653,8.65702463286175,9.60559791140885,6.78017352102124,8.396758625724459,8.75301449007772,9.23463265929145,8.9308563983723,8.69529618110336,8.984473182310962,8.61638514417701,9.06263766559973
9460,7.55997272266086,7.90326918617689,6.53846689031428,7.39800486741912,6.84528439305194,7.02114394466127,6.09814216045277,6.86797826157312,6.19284597586999,5.70526085468405,6.646705482377651,6.42793632128613,6.93021145077473,7.081773904646701,6.36363237374417,6.6911008685113,6.96477531798062,6.82463760623721,6.23319212221557,6.61705977222892,5.587679134188781,7.4353186239183895,9.06072022943265,6.551438425507669,7.547045672374789,5.69371139298437,6.1398149339999195,6.687934311448309,6.60218672309249,6.31136735606314,6.30133523973243,6.05124837377409,6.9303819332437095,6.702104418394259,6.948435043823639,6.06764008090621,6.61574603815732,6.14038799524986,6.68986324334435,6.78840136416013,6.6064708105029,6.24655765053134,6.791785048921359,6.88526590931572,6.203321298920799,8.16134997881581,7.66438065041991,7.500815541740231,6.41460775694673,7.13662924483197,7.36484524149047,7.918040254588469,6.8501363336246,7.98191513584751,6.09246716818388,9.16333482794197,7.2431978363364005,5.929612161197911,6.96527191394483,6.92909941398619,5.99169509564875,7.64966789022766,7.34133937351859,7.470445973237769,7.332458064055951,7.03145292545517,7.579984591659371,7.20179789288257,6.9752636153487,6.32420457791001,6.625306934362871,6.536496376519341,5.4281886654587606,7.1310843195785,7.51064500090868,7.18772375217834,7.97052693582376,7.23432229890442,7.555579304145289,6.586915155732781,6.02297633899361
9484,5.134431366738791,3.58680663689811,3.2403341790138196,5.098909792016459,3.61097734999673,6.6575600262984,3.55376481428231,3.60296953025575,4.18588507243418,4.95495502113064,4.666685440110769,4.87891291534886,5.01500882413191,4.63133639311096,4.0832320574209,4.96582427265392,3.60303823919596,5.42444770049024,3.68789957461433,5.461442214548629,3.48489067075655,3.89115994592507,5.43939796438609,5.539639090194559,5.30106692662011,3.9864868791013803,4.39264085965558,4.03778556305512,3.76897407296095,3.6356923141605098,4.32779293078083,4.33198523888395,4.793788155606469,4.22772038689388,4.38404765049823,4.07763071952079,3.82580463022734,4.6846343084890805,4.7231945737514005,5.00829403338772,4.529286328218469,3.90655996029537,4.02583559879336,3.85333643779092,3.71239747746387,5.09346779923518,4.799663865123049,6.02432669525223,3.50405336379233,3.8273471766079505,5.032142939824009,4.49456049475772,3.2904140180081702,4.42671211547622,3.9078820734268396,5.82859642229987,4.27441004765928,4.8004563449543705,5.612849904501211,5.30384958552294,5.806244793296879,5.31574404626247,5.785674900839799,5.45305971221905,5.23113915478603,5.00799579990397,5.790084310787551,4.18675712618693,4.16836791218697,4.30313290127081,5.914675834398871,3.7645741358650695,4.569533714584679,3.79069559584184,3.68303634852922,3.5370592951681696,3.9534478253867995,4.19199132401466,4.03916942095105,3.8642133763151003,4.0798701664068195
9501,9.521466132873462,9.09151766444229,8.31958763686964,8.46597001908607,7.663859589909309,9.638160223188619,9.0958516394694,10.0578576058781,8.119127604337809,8.33768433585673,8.36448257471882,8.70015458187952,7.794981116218049,8.63072027150437,9.67454564626437,8.60351258556671,8.65761158406415,9.27423983268179,8.767561833539409,8.28679929255077,8.78515450147979,9.335284437488712,9.880284218378948,8.30371241488731,8.94974758829042,8.45761644345285,8.21571055491976,8.63587015323926,9.22330054488752,8.847837673643891,8.62997212383463,8.51915382530893,8.3997359214586,8.58891653746467,8.43438247877661,8.09445502913745,9.11233805840116,8.823605079326269,9.605753290856711,9.243185751396359,9.574493778539859,8.41925194092005,7.89222773369109,8.90624868265607,8.46635052282902,8.962152348275529,8.077939196352531,9.05512210742766,8.982909140507491,8.79804773403286,8.87853373295595,8.796873015534699,8.37935792683153,8.13825771296115,8.839061631684249,9.04993502027923,8.174505473605889,8.43134833093863,8.43513284268355,8.11756673992263,9.0211936009213,8.422141627652639,8.84153278008473,8.14552093528978,8.574931489617361,8.88656169298992,7.74404598185107,7.99313597322971,8.93687779167672,9.04422367842216,8.3571729634179,7.89360282178903,7.16677064867796,8.62282078060698,8.4786345346286,9.17160409809243,9.71340226753421,8.04430788260775,9.07125487706355,8.94600502686768,8.342472293452259
9507,7.889309076820759,7.80973218805254,8.22940874655676,7.72014358854794,7.52390023753605,8.484724398244719,8.04764662509845,9.37631530606202,7.62254561460992,6.88339887766291,6.8891943928567505,7.57720157339123,7.32403009783713,7.89543864238317,7.94315752979334,7.498357094581389,7.61133609652409,7.896467173777079,7.123969764976879,8.230248754023782,7.724723530341129,8.07299741903923,8.41796528648118,7.144545067884151,8.26300036786899,8.39231279576447,7.25956534515699,8.50876055212356,8.466692350432,7.84264673481729,9.90194372433923,7.63008855477176,7.48203792394634,7.37750373117205,7.19434397620903,7.74225340932315,7.59179683008237,7.933508290471321,8.862945037972631,8.365920889397099,8.76106190567142,7.2918171690767695,8.2753931543723,7.31669058313176,8.64587478301457,8.39807288897403,7.3877077442190595,8.21373504205748,8.489407182797049,8.17605195578804,8.682331445149138,8.90066978191048,7.62372671541139,7.80920729667087,8.12452490738743,8.15139625319026,8.11202066723548,7.9908941386967305,8.054704204381549,7.8456403465193,9.51675841199469,8.23900052257143,8.82736452374589,8.16316850741555,7.72922192470288,8.235918430730031,8.24658313246805,7.7564546423477605,7.2971495960979995,8.56766556648423,8.47310349621233,6.6379831733444705,9.78269039694872,8.93249363055247,8.625811729819269,7.6509660221317,7.58220675702568,9.116568714992189,8.78871499804222,8.44675412430731,8.13418658718998
9512,8.080871821946031,7.36272153679277,8.760156129105509,8.464065925411319,7.40996498364702,6.90043623811853,8.223425384357691,8.01840059199908,8.177677948404309,8.52347378547305,7.01590156482516,8.31219713744988,5.65964016268432,7.038262021015679,8.19705550129673,6.355163146033981,7.56983688312406,7.63985070077727,5.965479537052981,7.443896936478191,2.8268485217243904,6.317018079388941,6.91690388141612,7.6300504611245294,7.4819789230418206,8.12677791436765,5.99108914173862,6.816375353400919,7.79542140223917,6.73548338215297,7.28186050009092,7.66491908114432,7.8619880408073195,8.09629146049999,7.12317946635178,6.975640015648191,7.5426567795076105,8.02429159283298,7.92493993506652,7.55485714779034,7.42422893623639,6.65995547101544,7.6332989684399495,8.253293619183461,8.855400958695391,8.32690528606758,7.256102586735389,8.46165843150147,8.51189088458983,7.09900040479885,6.55402561643561,4.84423365524678,6.64970545725138,5.53898845303653,7.907848187620799,7.450106262855071,7.2158548355149605,7.80942593464467,8.21754063099287,7.080125387568951,7.89446016237123,7.52906353226497,7.56816233745863,7.056237956227941,7.667362345798451,6.795145723173901,6.36190039575042,6.89526033785516,8.755611497437549,7.6268658451715,7.7101224559588095,7.18910018248464,5.90327627689623,9.31260261219866,5.0319353933568705,6.0577030229459,6.64089925042172,9.135663177778019,6.9157516616229495,8.17512622523066,7.252286485984469
